scenario,num_nodes,elevated_count,elevated_rate,coordinated_count,time_to_first_elevated,time_to_majority_elevated,time_to_first_coordinated,total_bytes,bytes_per_node,total_merges,merges_per_node,mean_final_sat,max_final_sat,approach,topology,seed,seed_idx
shift_change_bustle,32,32,1.0,32,0,1,1,74240,2320.0,4640,145.0,100.0,100.0,scalar_mean,corridor,71918,14
shift_change_bustle,32,32,1.0,32,0,1,1,73888,2309.0,4618,144.3125,100.0,100.0,scalar_mean,corridor,72055,15
shift_change_bustle,32,32,1.0,32,0,2,2,76272,2383.5,4767,148.96875,100.0,100.0,scalar_mean,corridor,72192,16
shift_change_bustle,32,32,1.0,32,0,1,2,75584,2362.0,4724,147.625,100.0,100.0,scalar_mean,corridor,72329,17
shift_change_bustle,32,32,1.0,32,0,2,2,76048,2376.5,4753,148.53125,100.0,100.0,scalar_mean,corridor,72466,18
shift_change_bustle,32,32,1.0,32,0,2,2,74800,2337.5,4675,146.09375,100.0,100.0,scalar_mean,corridor,72603,19
shift_change_bustle,32,32,1.0,32,1,1,1,464976,14530.5,29061,908.15625,100.0,100.0,scalar_mean,wing_gateway,70000,0
shift_change_bustle,32,32,1.0,32,1,1,1,463632,14488.5,28977,905.53125,100.0,100.0,scalar_mean,wing_gateway,70137,1
shift_change_bustle,32,32,1.0,32,1,1,1,462912,14466.0,28932,904.125,100.0,100.0,scalar_mean,wing_gateway,70274,2
shift_change_bustle,32,32,1.0,32,1,1,1,464288,14509.0,29018,906.8125,100.0,100.0,scalar_mean,wing_gateway,70411,3
shift_change_bustle,32,32,1.0,32,1,1,1,461328,14416.5,28833,901.03125,100.0,100.0,scalar_mean,wing_gateway,70548,4
shift_change_bustle,32,32,1.0,32,1,1,1,464400,14512.5,29025,907.03125,100.0,100.0,scalar_mean,wing_gateway,70685,5
shift_change_bustle,32,32,1.0,32,1,1,1,465504,14547.0,29094,909.1875,100.0,100.0,scalar_mean,wing_gateway,70822,6
shift_change_bustle,32,32,1.0,32,1,1,1,462976,14468.0,28936,904.25,100.0,100.0,scalar_mean,wing_gateway,70959,7
shift_change_bustle,32,32,1.0,32,1,1,1,460128,14379.0,28758,898.6875,100.0,100.0,scalar_mean,wing_gateway,71096,8
shift_change_bustle,32,32,1.0,32,1,1,1,460784,14399.5,28799,899.96875,100.0,100.0,scalar_mean,wing_gateway,71233,9
shift_change_bustle,32,32,1.0,32,1,1,1,462752,14461.0,28922,903.8125,100.0,100.0,scalar_mean,wing_gateway,71370,10
shift_change_bustle,32,32,1.0,32,1,1,1,468240,14632.5,29265,914.53125,100.0,100.0,scalar_mean,wing_gateway,71507,11
shift_change_bustle,32,32,1.0,32,1,1,1,463456,14483.0,28966,905.1875,100.0,100.0,scalar_mean,wing_gateway,71644,12
shift_change_bustle,32,32,1.0,32,1,1,1,462464,14452.0,28904,903.25,100.0,100.0,scalar_mean,wing_gateway,71781,13
shift_change_bustle,32,32,1.0,32,1,1,1,460432,14388.5,28777,899.28125,100.0,100.0,scalar_mean,wing_gateway,71918,14
shift_change_bustle,32,32,1.0,32,1,1,1,464944,14529.5,29059,908.09375,100.0,100.0,scalar_mean,wing_gateway,72055,15
shift_change_bustle,32,32,1.0,32,1,1,1,466432,14576.0,29152,911.0,100.0,100.0,scalar_mean,wing_gateway,72192,16
shift_change_bustle,32,32,1.0,32,1,1,1,467504,14609.5,29219,913.09375,100.0,100.0,scalar_mean,wing_gateway,72329,17
shift_change_bustle,32,32,1.0,32,1,1,1,464912,14528.5,29057,908.03125,100.0,100.0,scalar_mean,wing_gateway,72466,18
shift_change_bustle,32,32,1.0,32,1,1,1,467504,14609.5,29219,913.09375,100.0,100.0,scalar_mean,wing_gateway,72603,19
shift_change_bustle,32,32,1.0,32,1,2,1,223168,6974.0,13948,435.875,100.0,100.0,scalar_mean,campus_building,70000,0
shift_change_bustle,32,32,1.0,32,0,2,1,223120,6972.5,13945,435.78125,100.0,100.0,scalar_mean,campus_building,70137,1
shift_change_bustle,32,32,1.0,32,0,1,1,221280,6915.0,13830,432.1875,100.0,100.0,scalar_mean,campus_building,70274,2
shift_change_bustle,32,32,1.0,32,1,2,1,224576,7018.0,14036,438.625,100.0,100.0,scalar_mean,campus_building,70411,3
shift_change_bustle,32,32,1.0,32,0,2,1,222080,6940.0,13880,433.75,100.0,100.0,scalar_mean,campus_building,70548,4
shift_change_bustle,32,32,1.0,32,0,1,1,220144,6879.5,13759,429.96875,100.0,100.0,scalar_mean,campus_building,70685,5
shift_change_bustle,32,32,1.0,32,0,2,1,222512,6953.5,13907,434.59375,100.0,100.0,scalar_mean,campus_building,70822,6
shift_change_bustle,32,32,1.0,32,0,1,1,224592,7018.5,14037,438.65625,100.0,100.0,scalar_mean,campus_building,70959,7
shift_change_bustle,32,32,1.0,32,0,1,1,221520,6922.5,13845,432.65625,100.0,100.0,scalar_mean,campus_building,71096,8
shift_change_bustle,32,32,1.0,32,0,2,1,221504,6922.0,13844,432.625,100.0,100.0,scalar_mean,campus_building,71233,9
shift_change_bustle,32,32,1.0,32,1,1,1,222608,6956.5,13913,434.78125,100.0,100.0,scalar_mean,campus_building,71370,10
shift_change_bustle,32,32,1.0,32,1,2,1,222784,6962.0,13924,435.125,100.0,100.0,scalar_mean,campus_building,71507,11
shift_change_bustle,32,32,1.0,32,1,2,1,223104,6972.0,13944,435.75,100.0,100.0,scalar_mean,campus_building,71644,12
shift_change_bustle,32,32,1.0,32,1,2,1,222640,6957.5,13915,434.84375,100.0,100.0,scalar_mean,campus_building,71781,13
shift_change_bustle,32,32,1.0,32,0,2,1,221552,6923.5,13847,432.71875,100.0,100.0,scalar_mean,campus_building,71918,14
shift_change_bustle,32,32,1.0,32,0,2,1,224128,7004.0,14008,437.75,100.0,100.0,scalar_mean,campus_building,72055,15
shift_change_bustle,32,32,1.0,32,0,1,1,222336,6948.0,13896,434.25,100.0,100.0,scalar_mean,campus_building,72192,16
shift_change_bustle,32,32,1.0,32,0,2,1,225648,7051.5,14103,440.71875,100.0,100.0,scalar_mean,campus_building,72329,17
shift_change_bustle,32,32,1.0,32,0,2,1,222464,6952.0,13904,434.5,100.0,100.0,scalar_mean,campus_building,72466,18
shift_change_bustle,32,32,1.0,32,0,1,1,222304,6947.0,13894,434.1875,100.0,100.0,scalar_mean,campus_building,72603,19
partition_heal,32,32,1.0,32,19,20,20,4805840,150182.5,4621,144.40625,93.22738647460938,93.84765625,gm_cap_aware,corridor,70000,0
partition_heal,32,32,1.0,32,20,20,21,4776720,149272.5,4593,143.53125,93.365478515625,94.091796875,gm_cap_aware,corridor,70137,1
partition_heal,32,32,1.0,32,20,20,21,4821440,150670.0,4636,144.875,93.4051513671875,94.384765625,gm_cap_aware,corridor,70274,2
partition_heal,32,32,1.0,32,15,20,20,4869280,152165.0,4682,146.3125,93.45550537109375,94.1650390625,gm_cap_aware,corridor,70411,3
partition_heal,32,32,1.0,32,18,21,20,4794400,149825.0,4610,144.0625,93.511962890625,94.1650390625,gm_cap_aware,corridor,70548,4
partition_heal,32,32,1.0,32,16,20,20,4842240,151320.0,4656,145.5,93.51272583007812,94.287109375,gm_cap_aware,corridor,70685,5
partition_heal,32,32,1.0,32,19,20,20,4749680,148427.5,4567,142.71875,93.58673095703125,94.2626953125,gm_cap_aware,corridor,70822,6
partition_heal,32,32,1.0,32,20,21,21,4839120,151222.5,4653,145.40625,93.33953857421875,94.04296875,gm_cap_aware,corridor,70959,7
partition_heal,32,32,1.0,32,20,20,22,4836000,151125.0,4650,145.3125,92.6422119140625,93.5302734375,gm_cap_aware,corridor,71096,8
partition_heal,32,32,1.0,32,15,22,20,4793360,149792.5,4609,144.03125,92.98324584960938,93.5791015625,gm_cap_aware,corridor,71233,9
partition_heal,32,32,1.0,32,15,21,20,4893200,152912.5,4705,147.03125,92.82379150390625,93.7255859375,gm_cap_aware,corridor,71370,10
partition_heal,32,32,1.0,32,20,21,21,4843280,151352.5,4657,145.53125,93.4234619140625,93.6767578125,gm_cap_aware,corridor,71507,11
partition_heal,32,32,1.0,32,20,20,22,4805840,150182.5,4621,144.40625,93.40362548828125,94.04296875,gm_cap_aware,corridor,71644,12
partition_heal,32,32,1.0,32,18,20,20,4710160,147192.5,4529,141.53125,93.74847412109375,94.3603515625,gm_cap_aware,corridor,71781,13
partition_heal,32,32,1.0,32,20,20,21,4848480,151515.0,4662,145.6875,93.54705810546875,94.04296875,gm_cap_aware,corridor,71918,14
partition_heal,32,32,1.0,32,20,20,21,4761120,148785.0,4578,143.0625,93.33877563476562,94.1162109375,gm_cap_aware,corridor,72055,15
partition_heal,32,32,1.0,32,13,20,22,4827680,150865.0,4642,145.0625,93.14498901367188,93.84765625,gm_cap_aware,corridor,72192,16
partition_heal,32,32,1.0,32,17,20,20,4905680,153302.5,4717,147.40625,93.01834106445312,93.6279296875,gm_cap_aware,corridor,72329,17
partition_heal,32,32,1.0,32,18,21,21,4830800,150962.5,4645,145.15625,93.49365234375,94.1650390625,gm_cap_aware,corridor,72466,18
partition_heal,32,32,1.0,32,19,20,20,4847440,151482.5,4661,145.65625,93.65997314453125,94.189453125,gm_cap_aware,corridor,72603,19
partition_heal,32,32,1.0,32,20,21,20,30098640,940582.5,28941,904.40625,94.20318603515625,94.3115234375,gm_cap_aware,wing_gateway,70000,0
partition_heal,32,32,1.0,32,20,22,21,30204720,943897.5,29043,907.59375,94.74258422851562,94.8486328125,gm_cap_aware,wing_gateway,70137,1
partition_heal,32,32,1.0,32,14,18,20,30043520,938860.0,28888,902.75,95.556640625,95.6787109375,gm_cap_aware,wing_gateway,70274,2
partition_heal,32,32,1.0,32,20,22,22,30203680,943865.0,29042,907.5625,94.8455810546875,94.970703125,gm_cap_aware,wing_gateway,70411,3
partition_heal,32,32,1.0,32,20,24,20,29914560,934830.0,28764,898.875,94.65179443359375,94.7021484375,gm_cap_aware,wing_gateway,70548,4
partition_heal,32,32,1.0,32,11,20,21,29953040,936032.5,28801,900.03125,94.8333740234375,94.873046875,gm_cap_aware,wing_gateway,70685,5
partition_heal,32,32,1.0,32,9,23,22,30098640,940582.5,28941,904.40625,94.4671630859375,94.7021484375,gm_cap_aware,wing_gateway,70822,6
partition_heal,32,32,1.0,32,20,20,20,30086160,940192.5,28929,904.03125,95.1690673828125,95.3125,gm_cap_aware,wing_gateway,70959,7
partition_heal,32,32,1.0,32,20,21,20,29956160,936130.0,28804,900.125,94.873046875,94.8974609375,gm_cap_aware,wing_gateway,71096,8
partition_heal,32,32,1.0,32,20,20,20,29980080,936877.5,28827,900.84375,95.46279907226562,95.60546875,gm_cap_aware,wing_gateway,71233,9
partition_heal,32,32,1.0,32,9,20,20,30172480,942890.0,29012,906.625,94.65103149414062,94.775390625,gm_cap_aware,wing_gateway,71370,10
partition_heal,32,32,1.0,32,10,20,21,30224480,944515.0,29062,908.1875,94.59762573242188,94.62890625,gm_cap_aware,wing_gateway,71507,11
partition_heal,32,32,1.0,32,10,20,20,29971760,936617.5,28819,900.59375,94.696044921875,94.7265625,gm_cap_aware,wing_gateway,71644,12
partition_heal,32,32,1.0,32,20,21,20,30036240,938632.5,28881,902.53125,94.6868896484375,94.873046875,gm_cap_aware,wing_gateway,71781,13
partition_heal,32,32,1.0,32,20,20,20,30051840,939120.0,28896,903.0,94.86465454101562,94.9951171875,gm_cap_aware,wing_gateway,71918,14
partition_heal,32,32,1.0,32,20,24,24,30009200,937787.5,28855,901.71875,94.8699951171875,94.9951171875,gm_cap_aware,wing_gateway,72055,15
partition_heal,32,32,1.0,32,9,22,20,30048720,939022.5,28893,902.90625,94.8577880859375,94.9462890625,gm_cap_aware,wing_gateway,72192,16
partition_heal,32,32,1.0,32,20,20,21,30279600,946237.5,29115,909.84375,94.64263916015625,94.7265625,gm_cap_aware,wing_gateway,72329,17
partition_heal,32,32,1.0,32,12,21,20,30155840,942370.0,28996,906.125,95.20645141601562,95.2392578125,gm_cap_aware,wing_gateway,72466,18
partition_heal,32,32,1.0,32,11,21,24,30272320,946010.0,29108,909.625,94.43817138671875,94.4580078125,gm_cap_aware,wing_gateway,72603,19
partition_heal,32,32,1.0,32,9,20,20,14333280,447915.0,13782,430.6875,94.71893310546875,94.82421875,gm_cap_aware,campus_building,70000,0
partition_heal,32,32,1.0,32,8,16,20,14219920,444372.5,13673,427.28125,94.81124877929688,95.01953125,gm_cap_aware,campus_building,70137,1
partition_heal,32,32,1.0,32,8,20,20,14392560,449767.5,13839,432.46875,94.92034912109375,95.0439453125,gm_cap_aware,campus_building,70274,2
partition_heal,32,32,1.0,32,12,18,20,14587040,455845.0,14026,438.3125,94.3634033203125,94.43359375,gm_cap_aware,campus_building,70411,3
partition_heal,32,32,1.0,32,13,16,20,14260480,445640.0,13712,428.5,94.97756958007812,95.3369140625,gm_cap_aware,campus_building,70548,4
partition_heal,32,32,1.0,32,11,20,20,14408160,450255.0,13854,432.9375,94.0673828125,94.3359375,gm_cap_aware,campus_building,70685,5
partition_heal,32,32,1.0,32,8,21,20,14463280,451977.5,13907,434.59375,94.671630859375,94.7509765625,gm_cap_aware,campus_building,70822,6
partition_heal,32,32,1.0,32,10,17,20,14506960,453342.5,13949,435.90625,94.52133178710938,94.677734375,gm_cap_aware,campus_building,70959,7
partition_heal,32,32,1.0,32,10,14,20,14270880,445965.0,13722,428.8125,95.19271850585938,95.3125,gm_cap_aware,campus_building,71096,8
partition_heal,32,32,1.0,32,15,20,20,14443520,451360.0,13888,434.0,94.42672729492188,94.53125,gm_cap_aware,campus_building,71233,9
partition_heal,32,32,1.0,32,8,20,20,14582880,455715.0,14022,438.1875,94.78302001953125,94.8486328125,gm_cap_aware,campus_building,71370,10
partition_heal,32,32,1.0,32,13,18,20,14546480,454577.5,13987,437.09375,94.47555541992188,94.6533203125,gm_cap_aware,campus_building,71507,11
partition_heal,32,32,1.0,32,16,20,20,14310400,447200.0,13760,430.0,94.3756103515625,94.6044921875,gm_cap_aware,campus_building,71644,12
partition_heal,32,32,1.0,32,12,20,20,14260480,445640.0,13712,428.5,93.98117065429688,94.091796875,gm_cap_aware,campus_building,71781,13
partition_heal,32,32,1.0,32,10,20,20,14363440,448857.5,13811,431.59375,95.04165649414062,95.1416015625,gm_cap_aware,campus_building,71918,14
partition_heal,32,32,1.0,32,10,14,20,14336400,448012.5,13785,430.78125,94.82803344726562,94.921875,gm_cap_aware,campus_building,72055,15
partition_heal,32,32,1.0,32,8,13,21,14419600,450612.5,13865,433.28125,94.3817138671875,94.53125,gm_cap_aware,campus_building,72192,16
partition_heal,32,32,1.0,32,9,16,20,14421680,450677.5,13867,433.34375,94.99282836914062,95.166015625,gm_cap_aware,campus_building,72329,17
partition_heal,32,32,1.0,32,15,25,20,14563120,455097.5,14003,437.59375,94.84405517578125,94.970703125,gm_cap_aware,campus_building,72466,18
partition_heal,32,32,1.0,32,8,13,20,14440400,451262.5,13885,433.90625,94.73342895507812,95.0439453125,gm_cap_aware,campus_building,72603,19
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70000,0
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70137,1
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70274,2
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70411,3
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70548,4
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70685,5
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70822,6
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,70959,7
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71096,8
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71233,9
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71370,10
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71507,11
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71644,12
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71781,13
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,71918,14
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,72055,15
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,72192,16
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,72329,17
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,72466,18
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,corridor,72603,19
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70000,0
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70137,1
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70274,2
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70411,3
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70548,4
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70685,5
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70822,6
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,70959,7
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71096,8
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71233,9
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71370,10
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71507,11
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71644,12
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71781,13
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,71918,14
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,72055,15
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,72192,16
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,72329,17
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,72466,18
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,wing_gateway,72603,19
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70000,0
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70137,1
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70274,2
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70411,3
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70548,4
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70685,5
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70822,6
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,70959,7
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71096,8
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71233,9
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71370,10
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71507,11
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71644,12
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71781,13
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,71918,14
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,72055,15
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,72192,16
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,72329,17
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,72466,18
partition_heal,32,0,0.0,0,,,,0,0.0,0,0.0,9.99999999294493,9.999999992944922,ewma_local,campus_building,72603,19
partition_heal,32,0,0.0,0,,,,36968,1155.25,4621,144.40625,10.0,10.0,scalar_max,corridor,70000,0
partition_heal,32,0,0.0,0,,,,36744,1148.25,4593,143.53125,10.0,10.0,scalar_max,corridor,70137,1
partition_heal,32,0,0.0,0,,,,37088,1159.0,4636,144.875,10.0,10.0,scalar_max,corridor,70274,2
partition_heal,32,0,0.0,0,,,,37456,1170.5,4682,146.3125,10.0,10.0,scalar_max,corridor,70411,3
partition_heal,32,0,0.0,0,,,,36880,1152.5,4610,144.0625,10.0,10.0,scalar_max,corridor,70548,4
partition_heal,32,0,0.0,0,,,,37248,1164.0,4656,145.5,10.0,10.0,scalar_max,corridor,70685,5
partition_heal,32,0,0.0,0,,,,36536,1141.75,4567,142.71875,10.0,10.0,scalar_max,corridor,70822,6
partition_heal,32,0,0.0,0,,,,37224,1163.25,4653,145.40625,10.0,10.0,scalar_max,corridor,70959,7
partition_heal,32,0,0.0,0,,,,37200,1162.5,4650,145.3125,10.0,10.0,scalar_max,corridor,71096,8
partition_heal,32,0,0.0,0,,,,36872,1152.25,4609,144.03125,10.0,10.0,scalar_max,corridor,71233,9
partition_heal,32,0,0.0,0,,,,37640,1176.25,4705,147.03125,10.0,10.0,scalar_max,corridor,71370,10
partition_heal,32,0,0.0,0,,,,37256,1164.25,4657,145.53125,10.0,10.0,scalar_max,corridor,71507,11
partition_heal,32,0,0.0,0,,,,36968,1155.25,4621,144.40625,10.0,10.0,scalar_max,corridor,71644,12
partition_heal,32,0,0.0,0,,,,36232,1132.25,4529,141.53125,10.0,10.0,scalar_max,corridor,71781,13
partition_heal,32,0,0.0,0,,,,37296,1165.5,4662,145.6875,10.0,10.0,scalar_max,corridor,71918,14
partition_heal,32,0,0.0,0,,,,36624,1144.5,4578,143.0625,10.0,10.0,scalar_max,corridor,72055,15
partition_heal,32,0,0.0,0,,,,37136,1160.5,4642,145.0625,10.0,10.0,scalar_max,corridor,72192,16
partition_heal,32,0,0.0,0,,,,37736,1179.25,4717,147.40625,10.0,10.0,scalar_max,corridor,72329,17
partition_heal,32,0,0.0,0,,,,37160,1161.25,4645,145.15625,10.0,10.0,scalar_max,corridor,72466,18
partition_heal,32,0,0.0,0,,,,37288,1165.25,4661,145.65625,10.0,10.0,scalar_max,corridor,72603,19
partition_heal,32,0,0.0,0,,,,231528,7235.25,28941,904.40625,10.0,10.0,scalar_max,wing_gateway,70000,0
partition_heal,32,0,0.0,0,,,,232344,7260.75,29043,907.59375,10.0,10.0,scalar_max,wing_gateway,70137,1
partition_heal,32,0,0.0,0,,,,231104,7222.0,28888,902.75,10.0,10.0,scalar_max,wing_gateway,70274,2
partition_heal,32,0,0.0,0,,,,232336,7260.5,29042,907.5625,10.0,10.0,scalar_max,wing_gateway,70411,3
partition_heal,32,0,0.0,0,,,,230112,7191.0,28764,898.875,10.0,10.0,scalar_max,wing_gateway,70548,4
partition_heal,32,0,0.0,0,,,,230408,7200.25,28801,900.03125,10.0,10.0,scalar_max,wing_gateway,70685,5
partition_heal,32,0,0.0,0,,,,231528,7235.25,28941,904.40625,10.0,10.0,scalar_max,wing_gateway,70822,6
partition_heal,32,0,0.0,0,,,,231432,7232.25,28929,904.03125,10.0,10.0,scalar_max,wing_gateway,70959,7
partition_heal,32,0,0.0,0,,,,230432,7201.0,28804,900.125,10.0,10.0,scalar_max,wing_gateway,71096,8
partition_heal,32,0,0.0,0,,,,230616,7206.75,28827,900.84375,10.0,10.0,scalar_max,wing_gateway,71233,9
partition_heal,32,0,0.0,0,,,,232096,7253.0,29012,906.625,10.0,10.0,scalar_max,wing_gateway,71370,10
partition_heal,32,0,0.0,0,,,,232496,7265.5,29062,908.1875,10.0,10.0,scalar_max,wing_gateway,71507,11
partition_heal,32,0,0.0,0,,,,230552,7204.75,28819,900.59375,10.0,10.0,scalar_max,wing_gateway,71644,12
partition_heal,32,0,0.0,0,,,,231048,7220.25,28881,902.53125,10.0,10.0,scalar_max,wing_gateway,71781,13
partition_heal,32,0,0.0,0,,,,231168,7224.0,28896,903.0,10.0,10.0,scalar_max,wing_gateway,71918,14
partition_heal,32,0,0.0,0,,,,230840,7213.75,28855,901.71875,10.0,10.0,scalar_max,wing_gateway,72055,15
partition_heal,32,0,0.0,0,,,,231144,7223.25,28893,902.90625,10.0,10.0,scalar_max,wing_gateway,72192,16
partition_heal,32,0,0.0,0,,,,232920,7278.75,29115,909.84375,10.0,10.0,scalar_max,wing_gateway,72329,17
partition_heal,32,0,0.0,0,,,,231968,7249.0,28996,906.125,10.0,10.0,scalar_max,wing_gateway,72466,18
partition_heal,32,0,0.0,0,,,,232864,7277.0,29108,909.625,10.0,10.0,scalar_max,wing_gateway,72603,19
partition_heal,32,0,0.0,0,,,,110256,3445.5,13782,430.6875,10.0,10.0,scalar_max,campus_building,70000,0
partition_heal,32,0,0.0,0,,,,109384,3418.25,13673,427.28125,10.0,10.0,scalar_max,campus_building,70137,1
partition_heal,32,0,0.0,0,,,,110712,3459.75,13839,432.46875,10.0,10.0,scalar_max,campus_building,70274,2
partition_heal,32,0,0.0,0,,,,112208,3506.5,14026,438.3125,10.0,10.0,scalar_max,campus_building,70411,3
partition_heal,32,0,0.0,0,,,,109696,3428.0,13712,428.5,10.0,10.0,scalar_max,campus_building,70548,4
